,Date,Research & Development Cost,Revenue,Ticker,Total Operating Expences,Name,EmployeeCount,GlobalParty
17804,12/31/2017,74705000.0,501526000.0,RNG,528358000.0,"RINGCENTRAL, INC.","1,352",1 RINGCENTRAL INC
17805,12/31/2016,65514000.0,379724000.0,RNG,405676000.0,"RINGCENTRAL, INC.","1,352",1 RINGCENTRAL INC
17806,12/31/2015,51607000.0,296228000.0,RNG,325843000.0,"RINGCENTRAL, INC.","1,352",1 RINGCENTRAL INC
17807,12/31/2014,44582000.0,219887000.0,RNG,265092000.0,"RINGCENTRAL, INC.","1,352",1 RINGCENTRAL INC
17808,12/31/2017,0.0,40030000000.0,RIO,28439000000.0,RIO TINTO PLC,"46,807",1 RIO TINTO LIMITED
17809,12/31/2016,0.0,33781000000.0,RIO,27788000000.0,RIO TINTO PLC,"46,807",1 RIO TINTO LIMITED
17810,12/31/2015,0.0,34829000000.0,RIO,30736000000.0,RIO TINTO PLC,"46,807",1 RIO TINTO LIMITED
17811,12/31/2014,0.0,47664000000.0,RIO,35085000000.0,RIO TINTO PLC,"46,807",1 RIO TINTO LIMITED
17833,9/30/2017,0.0,6311300000.0,ROK,5269000000.0,"ROCKWELL AUTOMATION, INC.","22,000",1 ROCKWELL AUTOMATION CO
17834,9/30/2016,0.0,5879500000.0,ROK,4865800000.0,"ROCKWELL AUTOMATION, INC.","22,000",1 ROCKWELL AUTOMATION CO
17835,9/30/2015,0.0,6307900000.0,ROK,5148200000.0,"ROCKWELL AUTOMATION, INC.","22,000",1 ROCKWELL AUTOMATION CO
17836,9/30/2014,0.0,6623500000.0,ROK,5448900000.0,"ROCKWELL AUTOMATION, INC.","22,000",1 ROCKWELL AUTOMATION CO
17837,9/30/2017,0.0,6822000000.0,COL,5600000000.0,"ROCKWELL COLLINS, INC.","29,000",1 ROCKWELL COLLINS INC
17838,9/30/2016,0.0,5259000000.0,COL,4235000000.0,"ROCKWELL COLLINS, INC.","29,000",1 ROCKWELL COLLINS INC
17839,9/30/2015,0.0,5244000000.0,COL,4236000000.0,"ROCKWELL COLLINS, INC.","29,000",1 ROCKWELL COLLINS INC
17840,9/30/2014,0.0,4979000000.0,COL,4046000000.0,"ROCKWELL COLLINS, INC.","29,000",1 ROCKWELL COLLINS INC
17845,12/31/2017,29547000.0,821043000.0,ROG,692026000.0,ROGERS CORPORATION,"3,400",1 ROGERS CORPORATION
17846,12/31/2016,28582000.0,656314000.0,ROG,567628000.0,ROGERS CORPORATION,"3,400",1 ROGERS CORPORATION
17847,12/31/2015,27644000.0,641443000.0,ROG,554288000.0,ROGERS CORPORATION,"3,400",1 ROGERS CORPORATION
17848,12/31/2014,22878000.0,610911000.0,ROG,521180000.0,ROGERS CORPORATION,"3,400",1 ROGERS CORPORATION
17861,10/31/2017,0.0,39519000000.0,RY,23832000000.0,ROYAL BANK OF CANADA,"82,236",1 ROYAL BANK OF CANADA
17862,10/31/2016,0.0,37249000000.0,RY,22980000000.0,ROYAL BANK OF CANADA,"82,236",1 ROYAL BANK OF CANADA
17863,10/31/2015,0.0,34205000000.0,RY,20870000000.0,ROYAL BANK OF CANADA,"82,236",1 ROYAL BANK OF CANADA
17864,10/31/2014,0.0,32844000000.0,RY,20468000000.0,ROYAL BANK OF CANADA,"82,236",1 ROYAL BANK OF CANADA
17887,5/31/2018,69700000.0,5321643000.0,RPM,4761674000.0,RPM INTERNATIONAL INC.,"14,540",1 RPM INTERNATIONAL INC
17888,5/31/2017,64900000.0,4958175000.0,RPM,4421007000.0,RPM INTERNATIONAL INC.,"14,540",1 RPM INTERNATIONAL INC
17889,5/31/2016,61500000.0,4813649000.0,RPM,4262078000.0,RPM INTERNATIONAL INC.,"14,540",1 RPM INTERNATIONAL INC
17890,5/31/2015,56700000.0,4594550000.0,RPM,4105790000.0,RPM INTERNATIONAL INC.,"14,540",1 RPM INTERNATIONAL INC
17980,6/30/2018,0.0,181461000000.0,SSL,152500000000.0,SASOL LTD.,"31,020",1 SASOL LTD
17981,6/30/2017,0.0,172407000000.0,SSL,137849000000.0,SASOL LTD.,"31,020",1 SASOL LTD
17982,6/30/2016,0.0,172942000000.0,SSL,137390000000.0,SASOL LTD.,"31,020",1 SASOL LTD
17983,6/30/2015,0.0,185266000000.0,SSL,137047000000.0,SASOL LTD.,"31,020",1 SASOL LTD
17989,12/31/2017,0.0,4407000000.0,SCG,3213000000.0,SCANA CORPORATION,"5,228",1 SCANA CORPORATION
17990,12/31/2016,0.0,4227000000.0,SCG,3074000000.0,SCANA CORPORATION,"5,228",1 SCANA CORPORATION
17991,12/31/2015,0.0,4380000000.0,SCG,3306000000.0,SCANA CORPORATION,"5,228",1 SCANA CORPORATION
17992,12/31/2014,0.0,4951000000.0,SCG,3944000000.0,SCANA CORPORATION,"5,228",1 SCANA CORPORATION
18025,12/31/2017,29323000.0,414190000.0,SE,915624000.0,SEA LIMITED,"10,164",1 SEA LTD
18026,12/31/2016,20809000.0,345670000.0,SE,545371000.0,SEA LIMITED,"10,164",1 SEA LTD
18027,12/31/2015,17732000.0,292124000.0,SE,370441000.0,SEA LIMITED,"10,164",1 SEA LTD
18028,12/31/2014,11053000.0,160756000.0,SE,247842000.0,SEA LIMITED,"10,164",1 SEA LTD
18049,12/31/2017,0.0,4461600000.0,SEE,3853500000.0,SEALED AIR CORPORATION,"15,000",1 SEALED AIR CORPORATION
18050,12/31/2016,0.0,4211300000.0,SEE,3577100000.0,SEALED AIR CORPORATION,"15,000",1 SEALED AIR CORPORATION
18051,12/31/2015,0.0,4410300000.0,SEE,3744200000.0,SEALED AIR CORPORATION,"15,000",1 SEALED AIR CORPORATION
18052,12/31/2014,0.0,7750500000.0,SEE,7017200000.0,SEALED AIR CORPORATION,"15,000",1 SEALED AIR CORPORATION
18062,12/31/2017,0.0,692491000.0,WTTR,692041000.0,"SELECT ENERGY SERVICES, INC.","5,100",2US SELECT ENERGY SERVICES LLC
18063,12/31/2016,0.0,302399000.0,WTTR,383257000.0,"SELECT ENERGY SERVICES, INC.","5,100",2US SELECT ENERGY SERVICES LLC
18064,12/31/2015,0.0,535577000.0,WTTR,582984000.0,"SELECT ENERGY SERVICES, INC.","5,100",2US SELECT ENERGY SERVICES LLC
18077,12/31/2017,0.0,11207000000.0,SRE,8877000000.0,SEMPRA ENERGY,"20,000",1 SEMPRA ENERGY
18078,12/31/2016,0.0,10183000000.0,SRE,8557000000.0,SEMPRA ENERGY,"20,000",1 SEMPRA ENERGY
18079,12/31/2015,0.0,10231000000.0,SRE,8311000000.0,SEMPRA ENERGY,"20,000",1 SEMPRA ENERGY
18080,12/31/2014,0.0,11035000000.0,SRE,9253000000.0,SEMPRA ENERGY,"20,000",1 SEMPRA ENERGY
18086,12/31/2017,130204000.0,3306733000.0,ST,2728773000.0,SENSATA TECHNOLOGIES HOLDING PLC,"22,100",1 SENSATA TECHNOLOGIES HOLDING NV
18087,12/31/2016,126665000.0,3202288000.0,ST,2706011000.0,SENSATA TECHNOLOGIES HOLDING PLC,"22,100",1 SENSATA TECHNOLOGIES HOLDING NV
18088,12/31/2015,123666000.0,2974961000.0,ST,2535058000.0,SENSATA TECHNOLOGIES HOLDING PLC,"22,100",1 SENSATA TECHNOLOGIES HOLDING NV
18089,12/31/2014,82178000.0,2409803000.0,ST,2016321000.0,SENSATA TECHNOLOGIES HOLDING PLC,"22,100",1 SENSATA TECHNOLOGIES HOLDING NV
18197,12/31/2017,0.0,1208004000.0,SM,1245465000.0,SM ENERGY COMPANY,635,1 SM ENERGY CO
18198,12/31/2016,0.0,1128476000.0,SM,2211065000.0,SM ENERGY COMPANY,635,1 SM ENERGY CO
18199,12/31/2015,0.0,1441534000.0,SM,1990979000.0,SM ENERGY COMPANY,635,1 SM ENERGY CO
18200,12/31/2014,0.0,2393761000.0,SM,1269142000.0,SM ENERGY COMPANY,635,1 SM ENERGY CO
18240,12/31/2017,21000000.0,5036650000.0,SON,4622892000.0,SONOCO PRODUCTS COMPANY,"21,000",1 SONOCO PRODUCTS COMPANY
18241,12/31/2016,22500000.0,4782877000.0,SON,4346883000.0,SONOCO PRODUCTS COMPANY,"21,000",1 SONOCO PRODUCTS COMPANY
18242,12/31/2015,22100000.0,4964369000.0,SON,4562068000.0,SONOCO PRODUCTS COMPANY,"21,000",1 SONOCO PRODUCTS COMPANY
18243,12/31/2014,24200000.0,5016994000.0,SON,4606883000.0,SONOCO PRODUCTS COMPANY,"21,000",1 SONOCO PRODUCTS COMPANY
18282,12/31/2017,0.0,0.0,SWN,2046000000.0,SOUTHWESTERN ENERGY COMPANY,"1,575",1 SOUTHWESTERN ENERGY COMPANY INC
18283,12/31/2016,0.0,2436000000.0,SWN,2571000000.0,SOUTHWESTERN ENERGY COMPANY,"1,575",1 SOUTHWESTERN ENERGY COMPANY INC
18284,12/31/2015,0.0,3133000000.0,SWN,2941000000.0,SOUTHWESTERN ENERGY COMPANY,"1,575",1 SOUTHWESTERN ENERGY COMPANY INC
18285,12/31/2014,0.0,4038000000.0,SWN,2525000000.0,SOUTHWESTERN ENERGY COMPANY,"1,575",1 SOUTHWESTERN ENERGY COMPANY INC
18286,7/1/2018,2745000.0,374990000.0,SPA,363811000.0,SPARTON CORPORATION,"1,554",1 SPARTON CORPORATION
18287,7/2/2017,1670000.0,397562000.0,SPA,389941000.0,SPARTON CORPORATION,"1,554",1 SPARTON CORPORATION
18288,7/3/2016,2344000.0,419362000.0,SPA,406301000.0,SPARTON CORPORATION,"1,554",1 SPARTON CORPORATION
18289,6/30/2015,1502000.0,382125000.0,SPA,362074000.0,SPARTON CORPORATION,"1,554",1 SPARTON CORPORATION
18299,9/30/2017,0.0,5008500000.0,SPB           ,4392400000.0,"SPECTRUM BRANDS HOLDINGS, INC.",,2US SPECTRUM BRANDS INC
18300,9/30/2016,0.0,5048600000.0,SPB           ,4407200000.0,"SPECTRUM BRANDS HOLDINGS, INC.",,2US SPECTRUM BRANDS INC
18301,9/30/2015,0.0,4753800000.0,SPB           ,4329900000.0,"SPECTRUM BRANDS HOLDINGS, INC.",,2US SPECTRUM BRANDS INC
18302,9/30/2014,0.0,4545400000.0,SPB           ,4062500000.0,"SPECTRUM BRANDS HOLDINGS, INC.",,2US SPECTRUM BRANDS INC
18307,9/30/2017,0.0,1740700000.0,SR,1419000000.0,SPIRE INC.,"3,279",1 SPIRE CORPORATION
18308,9/30/2016,0.0,1537300000.0,SR,1255000000.0,SPIRE INC.,"3,279",1 SPIRE CORPORATION
18309,9/30/2015,0.0,1976400000.0,SR,1703900000.0,SPIRE INC.,"3,279",1 SPIRE CORPORATION
18310,9/30/2014,0.0,1627200000.0,SR,1460800000.0,SPIRE INC.,"3,279",1 SPIRE CORPORATION
18311,12/31/2017,31200000.0,6983000000.0,SPR,6394000000.0,"SPIRIT AEROSYSTEMS HOLDINGS, INC.","15,500",1 SPIRIT AEROSYSTEMS HOLDINGS INC
18312,12/31/2016,23800000.0,6792900000.0,SPR,6045700000.0,"SPIRIT AEROSYSTEMS HOLDINGS, INC.","15,500",1 SPIRIT AEROSYSTEMS HOLDINGS INC
18313,12/31/2015,27800000.0,6643900000.0,SPR,5821700000.0,"SPIRIT AEROSYSTEMS HOLDINGS, INC.","15,500",1 SPIRIT AEROSYSTEMS HOLDINGS INC
18314,12/31/2014,29300000.0,6799200000.0,SPR,6028500000.0,"SPIRIT AEROSYSTEMS HOLDINGS, INC.","15,500",1 SPIRIT AEROSYSTEMS HOLDINGS INC
18326,12/31/2017,0.0,2854996000.0,SRLP,2787573000.0,SPRAGUE RESOURCES LP,,1 SPRAGUE RESOURCES LP
18327,12/31/2016,0.0,2389998000.0,SRLP,2349288000.0,SPRAGUE RESOURCES LP,,1 SPRAGUE RESOURCES LP
18328,12/31/2015,0.0,3481914000.0,SRLP,3372218000.0,SPRAGUE RESOURCES LP,,1 SPRAGUE RESOURCES LP
18329,12/31/2014,0.0,5069762000.0,SRLP,4909169000.0,SPRAGUE RESOURCES LP,,1 SPRAGUE RESOURCES LP
18334,12/31/2017,0.0,1425800000.0,SPXC,1378500000.0,SPX CORPORATION,"5,000",1 SPX CORPORATION
18335,12/31/2016,0.0,1472300000.0,SPXC,1400300000.0,SPX CORPORATION,"5,000",1 SPX CORPORATION
18336,12/31/2015,0.0,1559000000.0,SPXC,1676100000.0,SPX CORPORATION,"5,000",1 SPX CORPORATION
18337,12/31/2014,0.0,1694400000.0,SPXC,1844900000.0,SPX CORPORATION,"5,000",1 SPX CORPORATION
18342,12/31/2017,321888000.0,2214253000.0,SQ,2268459000.0,"SQUARE, INC.","2,338",1 SQUARE PHARMACEUTICALS LTD
18343,12/31/2016,268537000.0,1708721000.0,SQ,1831174000.0,"SQUARE, INC.","2,338",1 SQUARE PHARMACEUTICALS LTD
18344,12/31/2015,199638000.0,1267118000.0,SQ,1436576000.0,"SQUARE, INC.","2,338",1 SQUARE PHARMACEUTICALS LTD
18345,12/31/2014,144637000.0,850192000.0,SQ,1000183000.0,"SQUARE, INC.","2,338",1 SQUARE PHARMACEUTICALS LTD
18359,12/31/2017,0.0,1116143000.0,SMP,990244000.0,"STANDARD MOTOR PRODUCTS, INC.","4,200",1 STANDARD MOTOR PRODUCTS INC
18360,12/31/2016,0.0,1058482000.0,SMP,938206000.0,"STANDARD MOTOR PRODUCTS, INC.","4,200",1 STANDARD MOTOR PRODUCTS INC
18361,12/31/2015,0.0,971975000.0,SMP,882997000.0,"STANDARD MOTOR PRODUCTS, INC.","4,200",1 STANDARD MOTOR PRODUCTS INC
18362,12/31/2014,0.0,980392000.0,SMP,871155000.0,"STANDARD MOTOR PRODUCTS, INC.","4,200",1 STANDARD MOTOR PRODUCTS INC
18363,6/30/2018,0.0,868382000.0,SXI,773000000.0,STANDEX INTERNATIONAL CORPORATION,"5,600",1 STANDEX INTERNATIONAL CORPORATION
18364,6/30/2017,0.0,755258000.0,SXI,676564000.0,STANDEX INTERNATIONAL CORPORATION,"5,600",1 STANDEX INTERNATIONAL CORPORATION
18365,6/30/2016,0.0,751586000.0,SXI,669743000.0,STANDEX INTERNATIONAL CORPORATION,"5,600",1 STANDEX INTERNATIONAL CORPORATION
18366,6/30/2015,0.0,772142000.0,SXI,690455000.0,STANDEX INTERNATIONAL CORPORATION,"5,600",1 STANDEX INTERNATIONAL CORPORATION
18367,12/30/2017,0.0,12747200000.0,SWK,11154500000.0,"STANLEY BLACK & DECKER, INC.","57,765",1 STANLEY BLACK & DECKER INC
18368,12/31/2016,0.0,11406900000.0,SWK,9939400000.0,"STANLEY BLACK & DECKER, INC.","57,765",1 STANLEY BLACK & DECKER INC
18369,1/2/2016,0.0,11171800000.0,SWK,9799300000.0,"STANLEY BLACK & DECKER, INC.","57,765",1 STANLEY BLACK & DECKER INC
18370,1/3/2015,0.0,11338600000.0,SWK,10071400000.0,"STANLEY BLACK & DECKER, INC.","57,765",1 STANLEY BLACK & DECKER INC
18387,12/31/2017,0.0,11168000000.0,STT,7804000000.0,STATE STREET CORPORATION,"38,113",1 STATE STREET CORPORATION
18388,12/31/2016,0.0,10197000000.0,STT,7621000000.0,STATE STREET CORPORATION,"38,113",1 STATE STREET CORPORATION
18389,12/31/2015,0.0,10348000000.0,STT,7333000000.0,STATE STREET CORPORATION,"38,113",1 STATE STREET CORPORATION
18390,12/31/2014,0.0,10264000000.0,STT,7215000000.0,STATE STREET CORPORATION,"38,113",1 STATE STREET CORPORATION
18406,12/31/2017,53867000.0,1925007000.0,SCL,1775778000.0,STEPAN COMPANY,"2,096",1 STEPAN COMPANY
18407,12/31/2016,56086000.0,1766166000.0,SCL,1628188000.0,STEPAN COMPANY,"2,096",1 STEPAN COMPANY
18408,12/31/2015,50243000.0,1776167000.0,SCL,1656239000.0,STEPAN COMPANY,"2,096",1 STEPAN COMPANY
18409,12/31/2014,45451000.0,1927213000.0,SCL,1830710000.0,STEPAN COMPANY,"2,096",1 STEPAN COMPANY
18410,3/31/2018,60782000.0,2619996000.0,STE,2200228000.0,STERIS PLC,"12,000",1 STERIS CORPORATION
18411,3/31/2017,59397000.0,2612756000.0,STE,2282064000.0,STERIS PLC,"12,000",1 STERIS CORPORATION
18412,3/31/2016,56664000.0,2232962000.0,STE,1937964000.0,STERIS PLC,"12,000",1 STERIS CORPORATION
18413,3/31/2015,54139000.0,1842346000.0,STE,1577203000.0,STERIS PLC,"12,000",1 STERIS CORPORATION
18452,9/30/2017,0.0,1187886000.0,SPH,1072602000.0,"SUBURBAN PROPANE PARTNERS, L.P.","3,221",1 SUBURBAN PROPANE PARTNERS LP
18453,9/24/2016,0.0,1046111000.0,SPH,962474000.0,"SUBURBAN PROPANE PARTNERS, L.P.","3,221",1 SUBURBAN PROPANE PARTNERS LP
18454,9/26/2015,0.0,1416979000.0,SPH,1227621000.0,"SUBURBAN PROPANE PARTNERS, L.P.","3,221",1 SUBURBAN PROPANE PARTNERS LP
18455,9/27/2014,0.0,1938257000.0,SPH,1735831000.0,"SUBURBAN PROPANE PARTNERS, L.P.","3,221",1 SUBURBAN PROPANE PARTNERS LP
18469,12/31/2017,0.0,488138000.0,SMLP,320672000.0,"SUMMIT MIDSTREAM PARTNERS, LP",,2US SUMMIT MIDSTREAM PARTNERS LLC
18470,12/31/2016,0.0,402784000.0,SMLP,287826000.0,"SUMMIT MIDSTREAM PARTNERS, LP",,2US SUMMIT MIDSTREAM PARTNERS LLC
18471,12/31/2015,0.0,401343000.0,SMLP,299195000.0,"SUMMIT MIDSTREAM PARTNERS, LP",,2US SUMMIT MIDSTREAM PARTNERS LLC
18472,12/31/2014,0.0,388113000.0,SMLP,307387000.0,"SUMMIT MIDSTREAM PARTNERS, LP",,2US SUMMIT MIDSTREAM PARTNERS LLC
18485,12/31/2017,0.0,1331500000.0,SXC,1202600000.0,"SUNCOKE ENERGY, INC.","1,179",1 SUNCOKE ENERGY INC
18486,12/31/2016,0.0,1223300000.0,SXC,1106500000.0,"SUNCOKE ENERGY, INC.","1,179",1 SUNCOKE ENERGY INC
18487,12/31/2015,0.0,1362700000.0,SXC,1267800000.0,"SUNCOKE ENERGY, INC.","1,179",1 SUNCOKE ENERGY INC
18488,12/31/2014,0.0,1490700000.0,SXC,1378700000.0,"SUNCOKE ENERGY, INC.","1,179",1 SUNCOKE ENERGY INC
18489,12/31/2017,0.0,32051000000.0,SU,27526000000.0,SUNCOR ENERGY  INC.,"12,381",1 SUNCOR ENERGY INC
18490,12/31/2016,0.0,26807000000.0,SU,26720000000.0,SUNCOR ENERGY  INC.,"12,381",1 SUNCOR ENERGY INC
18491,12/31/2015,0.0,29208000000.0,SU,28968000000.0,SUNCOR ENERGY  INC.,"12,381",1 SUNCOR ENERGY INC
18492,12/31/2014,0.0,39862000000.0,SU,33993000000.0,SUNCOR ENERGY  INC.,"12,381",1 SUNCOR ENERGY INC
18496,12/31/2017,0.0,11723000000.0,SUN,11380000000.0,SUNOCO LP,,1 SUNOCO INC
18497,12/31/2016,0.0,9986000000.0,SUN,9598000000.0,SUNOCO LP,,1 SUNOCO INC
18498,12/31/2015,0.0,12430000000.0,SUN,12177000000.0,SUNOCO LP,,1 SUNOCO INC
18499,12/31/2014,0.0,10835000000.0,SUN,10770000000.0,SUNOCO LP,,1 SUNOCO INC
18514,12/31/2017,0.0,1108055000.0,SUP,1054299000.0,"SUPERIOR INDUSTRIES INTERNATIONAL, INC.","8,000",1 SUPERIOR INDUSTRIES INTERNATIONAL
18515,12/25/2016,0.0,732677000.0,SUP,678053000.0,"SUPERIOR INDUSTRIES INTERNATIONAL, INC.","8,000",1 SUPERIOR INDUSTRIES INTERNATIONAL
18516,12/27/2015,0.0,727946000.0,SUP,683668000.0,"SUPERIOR INDUSTRIES INTERNATIONAL, INC.","8,000",1 SUPERIOR INDUSTRIES INTERNATIONAL
18517,12/28/2014,0.0,745447000.0,SUP,717805000.0,"SUPERIOR INDUSTRIES INTERNATIONAL, INC.","8,000",1 SUPERIOR INDUSTRIES INTERNATIONAL
18543,6/30/2018,0.0,58727324000.0,SYY,56232687000.0,SYSCO CORPORATION,"67,000",1 SYSCO CORPORATION
18544,7/1/2017,0.0,55371139000.0,SYY,53132202000.0,SYSCO CORPORATION,"67,000",1 SYSCO CORPORATION
18545,7/2/2016,0.0,50366919000.0,SYY,48357671000.0,SYSCO CORPORATION,"67,000",1 SYSCO CORPORATION
18546,6/27/2015,0.0,48680752000.0,SYY,46888922000.0,SYSCO CORPORATION,"67,000",1 SYSCO CORPORATION
18555,12/31/2017,0.0,733557000.0,TAHO,605897000.0,"TAHOE RESOURCES, INC.","2,684",1 TAHOE RESOURCES INC
18556,12/31/2016,0.0,784503000.0,TAHO,531101000.0,"TAHOE RESOURCES, INC.","2,684",1 TAHOE RESOURCES INC
18557,12/31/2015,0.0,519721000.0,TAHO,592034000.0,"TAHOE RESOURCES, INC.","2,684",1 TAHOE RESOURCES INC
18558,12/31/2014,0.0,350265000.0,TAHO,226993000.0,"TAHOE RESOURCES, INC.","2,684",1 TAHOE RESOURCES INC
18563,12/31/2017,80732500000.0,977447200000.0,TSM,590881900000.0,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD.,,1 TAIWAN SEMICONDUCTOR MANUFACTURIN
18564,12/31/2016,71207700000.0,947938300000.0,TSM,570027000000.0,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD.,,1 TAIWAN SEMICONDUCTOR MANUFACTURIN
18565,12/31/2015,65544600000.0,843497400000.0,TSM,521709000000.0,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD.,,1 TAIWAN SEMICONDUCTOR MANUFACTURIN
18566,12/31/2014,56828800000.0,762806500000.0,TSM,465975300000.0,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD.,,1 TAIWAN SEMICONDUCTOR MANUFACTURIN
18583,6/30/2018,0.0,5880000000.0,TPR,4970900000.0,"TAPESTRY, INC.","13,000",1 TAPESTRY PHARMACEUTICALS INC
18584,7/1/2017,0.0,4488300000.0,TPR,3675700000.0,"TAPESTRY, INC.","13,000",1 TAPESTRY PHARMACEUTICALS INC
18585,7/2/2016,0.0,4491800000.0,TPR,3715200000.0,"TAPESTRY, INC.","13,000",1 TAPESTRY PHARMACEUTICALS INC
18586,6/27/2015,0.0,4191600000.0,TPR,3563900000.0,"TAPESTRY, INC.","13,000",1 TAPESTRY PHARMACEUTICALS INC
18591,2/3/2018,0.0,0.0,TGT,67476000000.0,TARGET CORPORATION,"345,000",1 TARGET LTD
18592,1/28/2017,0.0,69495000000.0,TGT,64483000000.0,TARGET CORPORATION,"345,000",1 TARGET LTD
18593,1/30/2016,0.0,73785000000.0,TGT,68683000000.0,TARGET CORPORATION,"345,000",1 TARGET LTD
18594,1/31/2015,0.0,72618000000.0,TGT,67959000000.0,TARGET CORPORATION,"345,000",1 TARGET LTD
18595,3/31/2018,70418000.0,661913000.0,TARO,357019000.0,TARO PHARMACEUTICAL INDUSTRIES LTD.,"1,490",2US TARO PHARMACEUTICAL INDUSTRIES
18596,3/31/2017,70644000.0,879387000.0,TARO,364160000.0,TARO PHARMACEUTICAL INDUSTRIES LTD.,"1,490",2US TARO PHARMACEUTICAL INDUSTRIES
18597,3/31/2016,71160000.0,950751000.0,TARO,333268000.0,TARO PHARMACEUTICAL INDUSTRIES LTD.,"1,490",2US TARO PHARMACEUTICAL INDUSTRIES
18598,3/31/2015,65510000.0,862944000.0,TARO,339513000.0,TARO PHARMACEUTICAL INDUSTRIES LTD.,"1,490",2US TARO PHARMACEUTICAL INDUSTRIES
18599,3/31/2018,35318700000.0,2942425700000.0,TTM,2824550600000.0,TATA MOTORS LTD,"81,090",1 TATA MOTORS LTD
18600,3/31/2017,34135700000.0,2698496600000.0,TTM,2542558600000.0,TATA MOTORS LTD,"81,090",1 TATA MOTORS LTD
18601,3/31/2016,34135700000.0,2705112600000.0,TTM,2511717100000.0,TATA MOTORS LTD,"81,090",1 TATA MOTORS LTD
18602,3/31/2015,34135700000.0,2648928600000.0,TTM,2394617600000.0,TATA MOTORS LTD,"81,090",1 TATA MOTORS LTD
18616,12/31/2017,0.0,1305094000.0,TCF,968769000.0,TCF FINANCIAL CORPORATION,"5,338",1 TCF FINANCIAL CORPORATION
18617,12/31/2016,0.0,1248132000.0,TCF,892800000.0,TCF FINANCIAL CORPORATION,"5,338",1 TCF FINANCIAL CORPORATION
18618,12/31/2015,0.0,1209442000.0,TCF,871554000.0,TCF FINANCIAL CORPORATION,"5,338",1 TCF FINANCIAL CORPORATION
18619,12/31/2014,0.0,1153159000.0,TCF,847210000.0,TCF FINANCIAL CORPORATION,"5,338",1 TCF FINANCIAL CORPORATION
18621,9/29/2017,658000000.0,13113000000.0,TEL,10912000000.0,TE CONNECTIVITY LTD.,"78,000",1 TE CONNECTIVITY LTD
18622,9/30/2016,644000000.0,12238000000.0,TEL,10302000000.0,TE CONNECTIVITY LTD.,"78,000",1 TE CONNECTIVITY LTD
18623,9/25/2015,627000000.0,12233000000.0,TEL,10241000000.0,TE CONNECTIVITY LTD.,"78,000",1 TE CONNECTIVITY LTD
18624,9/26/2014,583000000.0,11973000000.0,TEL,10114000000.0,TE CONNECTIVITY LTD.,"78,000",1 TE CONNECTIVITY LTD
18625,12/31/2017,0.0,1200211000.0,TISI,1238603000.0,"TEAM, INC.","7,300",1 TEAM PHARMA
18626,12/31/2016,0.0,1196696000.0,TISI,1185417000.0,"TEAM, INC.","7,300",1 TEAM PHARMA
18627,12/31/2015,0.0,980088.163,TISI,941201.3,"TEAM, INC.","7,300",1 TEAM PHARMA
18628,5/31/2015,0.0,842047000.0,TISI,773582000.0,"TEAM, INC.","7,300",1 TEAM PHARMA
18633,12/31/2017,55000000.0,12048000000.0,TECK,7995000000.0,TECK RESOURCES LTD,"9,600",1 TECK RESOURCES LIMITED
18634,12/31/2016,30000000.0,9300000000.0,TECK,7404000000.0,TECK RESOURCES LTD,"9,600",1 TECK RESOURCES LIMITED
18635,12/31/2015,47000000.0,8259000000.0,TECK,9592000000.0,TECK RESOURCES LTD,"9,600",1 TECK RESOURCES LIMITED
18636,12/31/2014,29000000.0,8599000000.0,TECK,7624000000.0,TECK RESOURCES LTD,"9,600",1 TECK RESOURCES LIMITED
18686,12/31/2017,0.0,2603800000.0,TDY,2249500000.0,TELEDYNE TECHNOLOGIES INCORPORATED,"10,340",1 TELEDYNE TECHNOLOGIES INC
18687,1/1/2017,0.0,2149900000.0,TDY,1876900000.0,TELEDYNE TECHNOLOGIES INCORPORATED,"10,340",1 TELEDYNE TECHNOLOGIES INC
18688,1/3/2016,0.0,2298100000.0,TDY,2008000000.0,TELEDYNE TECHNOLOGIES INCORPORATED,"10,340",1 TELEDYNE TECHNOLOGIES INC
18689,12/28/2014,0.0,2394000000.0,TDY,2095100000.0,TELEDYNE TECHNOLOGIES INCORPORATED,"10,340",1 TELEDYNE TECHNOLOGIES INC
18690,12/31/2017,84770000.0,2146303000.0,TFX,1681217000.0,TELEFLEX INCORPORATED,"14,400",1 TELEFLEX INCORPORATED
18691,12/31/2016,58579000.0,1868027000.0,TFX,1488659000.0,TELEFLEX INCORPORATED,"14,400",1 TELEFLEX INCORPORATED
18692,12/31/2015,52119000.0,1799490000.0,TFX,1471264000.0,TELEFLEX INCORPORATED,"14,400",1 TELEFLEX INCORPORATED
18693,12/31/2014,61040000.0,1827132000.0,TFX,1526919000.0,TELEFLEX INCORPORATED,"14,400",1 TELEFLEX INCORPORATED
18707,12/31/2017,0.0,13202000000.0,TU,10534000000.0,TELUS CORPORATION,"53,630",1 TELUS CORPORATION
18708,12/31/2016,0.0,12725000000.0,TU,10108000000.0,TELUS CORPORATION,"53,630",1 TELUS CORPORATION
18709,12/31/2015,0.0,12430000000.0,TU,9893000000.0,TELUS CORPORATION,"53,630",1 TELUS CORPORATION
